Time [s], Analyzer Name, Decoded Protocol Result
0.434500560000000,LIN,Header Break
0.435261740000000,LIN,Inter-Byte Space
0.435313640000000,LIN,Header Sync
0.435769440000000,LIN,Inter-Byte Space
0.435791940000000,LIN,Protected ID: 0x15
0.436247740000000,LIN,Inter-Byte Space
0.436281180000000,LIN,Data 0: 0x00
0.436736980000000,LIN,Inter-Byte Space
0.436759060000000,LIN,Data 1: 0xA2
0.437214860000000,LIN,Inter-Byte Space
0.437237080000000,LIN,Data 2: 0x80
0.437692880000000,LIN,Inter-Byte Space
0.437714740000000,LIN,Data 3: 0x00
0.438170540000000,LIN,Inter-Byte Space
0.438192480000000,LIN,Checksum: 0x87
0.444474100000000,LIN,Header Break
0.445235280000000,LIN,Inter-Byte Space
0.445287200000000,LIN,Header Sync
0.445743000000000,LIN,Inter-Byte Space
0.445765520000000,LIN,Protected ID: 0x20
0.446221320000000,LIN,Inter-Byte Space
0.446243860000000,LIN,Data 0: 0x00
0.446699660000000,LIN,Inter-Byte Space
0.446722180000000,LIN,Data 1: 0x00
0.447177980000000,LIN,Inter-Byte Space
0.447200500000000,LIN,Data 2: 0xF8
0.447656300000000,LIN,Inter-Byte Space
0.447678860000000,LIN,Data 3: 0xFC
0.448134660000000,LIN,Inter-Byte Space
0.448157200000000,LIN,Data 4: 0xE9
0.454472900000000,LIN,Header Break
0.455234080000000,LIN,Inter-Byte Space
0.455286000000000,LIN,Header Sync
0.455741800000000,LIN,Inter-Byte Space
0.455764320000000,LIN,Protected ID: 0x00
0.456220120000000,LIN,Inter-Byte Space
0.456242640000000,LIN,Data 0: 0x00
0.456698440000000,LIN,Inter-Byte Space
0.456720980000000,LIN,Data 1: 0x00
0.457176780000000,LIN,Inter-Byte Space
0.457199300000000,LIN,Data 2: 0xF8
0.457655100000000,LIN,Inter-Byte Space
0.457677660000000,LIN,Data 3: 0xFC
0.458133460000000,LIN,Inter-Byte Space
0.458156000000000,LIN,Checksum: 0x89
0.464474740000000,LIN,Header Break
0.465235920000000,LIN,Inter-Byte Space
0.465287840000000,LIN,Header Sync
0.465743640000000,LIN,Inter-Byte Space
0.465766180000000,LIN,Protected ID: 0x28
0.466221980000000,LIN,Inter-Byte Space
0.466244520000000,LIN,Data 0: 0x00
0.466700320000000,LIN,Inter-Byte Space
0.466722820000000,LIN,Data 1: 0x00
0.467178620000000,LIN,Inter-Byte Space
0.467201140000000,LIN,Data 2: 0xF8
0.467656940000000,LIN,Inter-Byte Space
0.467679520000000,LIN,Data 3: 0xFC
0.468135320000000,LIN,Inter-Byte Space
0.468157840000000,LIN,Checksum: 0x61
0.474450300000000,LIN,Header Break
0.475211500000000,LIN,Inter-Byte Space
0.475263400000000,LIN,Header Sync
0.475719200000000,LIN,Inter-Byte Space
0.475741740000000,LIN,Protected ID: 0x08
0.476197540000000,LIN,Inter-Byte Space
0.476220060000000,LIN,Data 0: 0x00
0.476675860000000,LIN,Inter-Byte Space
0.476698380000000,LIN,Data 1: 0x00
0.477154180000000,LIN,Inter-Byte Space
0.477176720000000,LIN,Data 2: 0xF8
0.477632520000000,LIN,Inter-Byte Space
0.477655060000000,LIN,Data 3: 0xFC
0.478110860000000,LIN,Inter-Byte Space
0.478133400000000,LIN,Data 4: 0x02
0.504422040000000,LIN,Header Break
0.505183200000000,LIN,Inter-Byte Space
0.505235120000000,LIN,Header Sync
0.505690920000000,LIN,Inter-Byte Space
0.505713440000000,LIN,Protected ID: 0x14
0.506169240000000,LIN,Inter-Byte Space
0.506191780000000,LIN,Data 0: 0x80
0.506647580000000,LIN,Inter-Byte Space
0.506670120000000,LIN,Data 1: 0xFF
0.507125920000000,LIN,Inter-Byte Space
0.507148480000000,LIN,Checksum: 0x6B
0.514413700000000,LIN,Header Break
0.515174880000000,LIN,Inter-Byte Space
0.515226800000000,LIN,Header Sync
0.515682600000000,LIN,Inter-Byte Space
0.515705120000000,LIN,Protected ID: 0x18
0.516160920000000,LIN,Inter-Byte Space
0.516183480000000,LIN,Data 0: 0x00
0.516639280000000,LIN,Inter-Byte Space
0.516661780000000,LIN,Data 1: 0xFF
0.517117580000000,LIN,Inter-Byte Space
0.517140140000000,LIN,Data 2: 0xFF
0.517595940000000,LIN,Inter-Byte Space
0.517618460000000,LIN,Data 3: 0xFF
0.518074260000000,LIN,Inter-Byte Space
0.518096800000000,LIN,Checksum: 0x27
0.524407500000000,LIN,Header Break
0.525168700000000,LIN,Inter-Byte Space
0.525220600000000,LIN,Header Sync
0.525676400000000,LIN,Inter-Byte Space
0.525698920000000,LIN,Protected ID: 0x22
0.534425720000000,LIN,Header Break
0.535186900000000,LIN,Inter-Byte Space
0.535238800000000,LIN,Header Sync
0.535694600000000,LIN,Inter-Byte Space
0.535717140000000,LIN,Protected ID: 0x02
0.544383720000000,LIN,Header Break
0.545144900000000,LIN,Inter-Byte Space
0.545196820000000,LIN,Header Sync
0.545652620000000,LIN,Inter-Byte Space
0.545675160000000,LIN,Protected ID: 0x2A
0.554390700000000,LIN,Header Break
0.555151880000000,LIN,Inter-Byte Space
0.555203800000000,LIN,Header Sync
0.555659600000000,LIN,Inter-Byte Space
0.555682140000000,LIN,Protected ID: 0x0A
0.584389980000000,LIN,Header Break
0.585151160000000,LIN,Inter-Byte Space
0.585203040000000,LIN,Header Sync
0.585658840000000,LIN,Inter-Byte Space
0.585681380000000,LIN,Protected ID: 0x19
0.594348480000000,LIN,Header Break
0.595109660000000,LIN,Inter-Byte Space
0.595161560000000,LIN,Header Sync
0.595617360000000,LIN,Inter-Byte Space
0.595639900000000,LIN,Protected ID: 0x1A
0.604331780000000,LIN,Header Break
0.605092920000000,LIN,Inter-Byte Space
0.605144880000000,LIN,Header Sync
0.605600680000000,LIN,Inter-Byte Space
0.605623200000000,LIN,Protected ID: 0x1B
0.614347680000000,LIN,Header Break
0.615108860000000,LIN,Inter-Byte Space
0.615160780000000,LIN,Header Sync
0.615616580000000,LIN,Inter-Byte Space
0.615639100000000,LIN,Protected ID: 0x21
0.616094900000000,LIN,Inter-Byte Space
0.616117420000000,LIN,Data 0: 0x00
0.616573220000000,LIN,Inter-Byte Space
0.616595760000000,LIN,Data 1: 0x00
0.617051560000000,LIN,Inter-Byte Space
0.617074080000000,LIN,Data 2: 0xF8
0.617529880000000,LIN,Inter-Byte Space
0.617552440000000,LIN,Data 3: 0xFF
0.618008240000000,LIN,Inter-Byte Space
0.618030780000000,LIN,Data 4: 0xA5
0.624317560000000,LIN,Header Break
0.625078740000000,LIN,Inter-Byte Space
0.625130660000000,LIN,Header Sync
0.625586460000000,LIN,Inter-Byte Space
0.625609000000000,LIN,Protected ID: 0x01
0.626064800000000,LIN,Inter-Byte Space
0.626087340000000,LIN,Data 0: 0x00
